trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,total_amount,time
1.2,-73.96841430664062,40.770503997802734,-73.98185729980467,40.77083587646485,12.3,16.183333333333334
1.4,-73.9925079345703,40.7429313659668,-74.00634002685547,40.73963165283203,13.5,11.783333333333333
2.13,-73.97480773925781,40.74982070922852,-73.9830551147461,40.76521682739258,20.6,28.533333333333335
20.7,-73.79045104980467,40.64421844482422,-73.90361785888672,40.81238174438477,62.34,35.93333333333333
0.4,-74.00556945800781,40.738372802734375,-74.00370025634766,40.73235702514648,6.3,3.966666666666667
1.6,-74.00843048095702,40.73262405395508,-73.98462677001955,40.72418975830078,14.75,14.733333333333333
0.6,-73.98561096191406,40.752838134765625,-73.98046112060547,40.76079559326172,6.8,4.833333333333333
1.55,-73.96240997314453,40.77908325195313,-73.96791076660156,40.76170349121094,10.8,11.7
0.5,-73.97865295410156,40.76317596435547,-73.97852325439453,40.7567138671875,7.3,6.033333333333333
0.46,-73.98043060302734,40.78033828735352,-73.97673797607422,40.78533554077149,5.3,2.1166666666666667
8.5,-73.86280059814453,40.76905059814453,-73.9523696899414,40.7088737487793,34.55,24.666666666666668
1.3,-74.0107421875,40.72018814086913,-74.00069427490234,40.728946685791016,10.3,8.1
0.5,-73.96302032470702,40.75762176513672,-73.9675521850586,40.76345825195313,6.8,5.633333333333334
4.2,-73.93428039550781,40.75727081298828,-73.99269104003906,40.75299072265625,23.8,34.13333333333333
0.0,-74.0066680908203,40.74243927001953,-74.00717163085938,40.74258041381836,4.3,0.08333333333333333
1.57,-73.99970245361328,40.723541259765625,-73.98545837402342,40.73857116699219,11.8,12.933333333333334
2.25,-73.99114990234375,40.75063705444336,-73.99207305908203,40.72577667236328,13.8,15.916666666666666
1.72,-73.99340057373048,40.72726058959961,-73.98809051513672,40.74570846557617,14.16,13.3
0.9,-74.0069351196289,40.73507690429688,-74.0047607421875,40.74672317504883,7.8,6.133333333333334
1.9,-73.96285247802734,40.758201599121094,-73.98020172119139,40.74250411987305,16.56,17.383333333333333
1.2,-73.99040985107422,40.751426696777344,-73.98741912841797,40.76514434814453,14.15,15.216666666666667
0.8,-73.98977661132812,40.756736755371094,-73.98072052001955,40.76525115966797,8.3,6.566666666666666
0.6,-73.96345520019531,40.77140426635742,-73.96279907226562,40.7653694152832,8.75,6.1
2.1,-73.9864501953125,40.73953247070313,-73.96964263916014,40.76550674438477,15.35,14.316666666666666
1.27,-73.99142456054686,40.75003051757813,-73.97781372070312,40.752685546875,10.3,10.25
1.55,-73.97757720947266,40.74982070922852,-73.98612213134766,40.760566711425774,19.12,21.316666666666666
0.93,-73.98194885253906,40.76799011230469,-73.98909759521484,40.77151870727539,9.8,7.216666666666667
2.4,-73.9743881225586,40.75846862792969,-73.99456787109375,40.72705459594727,19.56,21.833333333333332
1.6,-73.96610260009766,40.79435729980469,-73.97968292236328,40.77971649169922,11.75,8.533333333333333
8.0,-73.7767562866211,40.645301818847656,-73.84231567382812,40.7156982421875,29.8,23.9
4.34,-73.95754241943358,40.7656364440918,-73.98389434814453,40.72161865234375,19.8,18.033333333333335
0.5,-73.97415924072266,40.79087829589844,-73.9680938720703,40.79318237304688,7.5,2.2666666666666666
11.7,-73.8744125366211,40.77400207519531,-73.99327850341797,40.68255615234375,42.35,27.3
1.0,-73.99947357177734,40.7611198425293,-73.98906707763672,40.753360748291016,13.57,14.166666666666666
2.54,-73.9803466796875,40.78226852416992,-73.95962524414062,40.75983810424805,15.3,18.883333333333333
1.55,-73.98222351074219,40.7772331237793,-73.99584197998048,40.76398849487305,12.0,14.3
9.57,-73.95791625976562,40.772804260253906,-73.99026489257811,40.68423080444336,38.3,31.583333333333332
5.97,-73.97394561767578,40.75140380859375,-73.9994888305664,40.6871452331543,44.76,55.7
3.9,-73.98992156982422,40.734046936035156,-73.95152282714845,40.77412414550781,18.3,21.033333333333335
1.3,-73.98628234863281,40.73456954956055,-74.0035171508789,40.73263931274415,12.25,8.866666666666667
0.61,-74.0059585571289,40.73517990112305,-74.00000762939453,40.72861862182617,8.76,6.05
1.28,-74.00413513183594,40.70775985717773,-74.00328063964845,40.7198371887207,12.96,11.733333333333333
1.16,-73.97147369384766,40.74665069580078,-73.98193359375,40.75654602050781,18.3,27.55
1.71,-73.95730590820312,40.78637313842773,-73.97296142578125,40.76486206054688,14.0,16.483333333333334
0.6,-73.97901916503906,40.744495391845696,-73.97557067871094,40.75149917602539,9.55,7.783333333333333
2.7,-74.00254821777344,40.74992752075195,-73.99453735351562,40.726844787597656,18.3,25.966666666666665
1.9,-73.95789337158203,40.78186416625977,-73.97911071777342,40.77186965942383,11.3,10.683333333333334
5.3,-73.99227142333984,40.73791122436523,-73.96345520019531,40.67754364013672,30.35,33.13333333333333
2.6,-74.00525665283203,40.74849319458008,-73.97814178466798,40.72510528564453,20.76,23.166666666666668
1.78,-73.96627807617188,40.76227188110352,-73.9483871459961,40.778099060058594,11.76,7.833333333333333
1.91,-74.00247192382812,40.73989868164063,-73.97827911376955,40.745620727539055,15.36,14.883333333333333
2.6,-73.97474670410156,40.74214172363281,-74.00424194335938,40.72401809692383,21.8,27.283333333333335
1.0,-73.97761535644531,40.7521858215332,-73.97144317626955,40.76354598999024,11.3,14.1
1.3,-74.00656890869139,40.71648406982422,-73.99952697753906,40.733848571777344,13.55,12.633333333333333
1.4,-73.97712707519531,40.75152969360352,-73.98880767822266,40.731239318847656,10.3,10.316666666666666
1.16,-73.98577880859375,40.73535919189453,-73.98220825195312,40.72394943237305,11.16,9.266666666666667
1.39,-73.98241424560547,40.77458190917969,-73.97906494140625,40.75908279418945,16.8,24.716666666666665
2.39,-73.9767837524414,40.7801513671875,-73.9437484741211,40.77793884277344,13.3,14.5
1.7,-73.9859848022461,40.738441467285156,-73.98400115966798,40.72164916992188,15.36,15.5
0.78,-73.98130798339844,40.74668884277344,-73.98130798339844,40.74668884277344,10.14,7.183333333333334
0.5,-73.9505386352539,40.771461486816406,-73.95914459228516,40.77503967285156,5.8,2.7
0.4,-73.98326110839844,40.74256896972656,-73.98838806152342,40.73514938354492,6.3,3.466666666666667
0.5,-73.96085357666014,40.77482986450195,-73.95462036132812,40.77081680297852,6.8,5.466666666666667
0.93,-73.95252990722656,40.77254867553711,-73.95304107666014,40.78255081176758,9.3,7.616666666666666
10.34,-73.97412109375,40.75471115112305,-73.87103271484375,40.77413177490234,46.61,27.6
7.94,-74.00928497314453,40.71546173095703,-73.95461273193358,40.637001037597656,31.84,20.75
1.7,-73.95574188232422,40.77921676635742,-73.9705810546875,40.79499435424805,10.8,8.166666666666666
2.7,-73.9625244140625,40.81013107299805,-73.98233032226562,40.77448654174805,16.8,20.466666666666665
1.3,-74.0027084350586,40.74939727783203,-74.00851440429686,40.73442077636719,10.0,8.25
2.8,-73.98263549804686,40.69218444824219,-73.9892578125,40.730281829833984,19.55,18.033333333333335
2.9,-73.99024963378906,40.758262634277344,-73.9906997680664,40.730369567871094,17.0,18.066666666666666
2.62,-73.95986938476562,40.76118087768555,-73.97413635253906,40.73984146118164,14.76,10.133333333333333
3.26,-73.9896240234375,40.75225830078125,-73.9505157470703,40.769718170166016,18.3,22.883333333333333
2.62,-73.99266052246094,40.739444732666016,-73.99252319335938,40.76736450195313,16.58,18.95
0.92,-74.00879669189453,40.71229934692383,-74.00331115722656,40.72344970703125,10.56,8.566666666666666
0.7,-73.99091339111328,40.734134674072266,-73.99632263183594,40.72584533691406,7.3,5.4
1.2,-73.9874496459961,40.77533721923828,-73.97560119628906,40.78681564331055,10.8,6.9
18.54,-73.78810119628906,40.6415901184082,-73.97643280029298,40.76250076293945,58.34,53.81666666666667
2.78,-73.9822998046875,40.74016571044922,-73.95494079589844,40.7691535949707,17.94,14.45
1.19,-73.97412872314453,40.78741836547852,-73.95909118652342,40.78010177612305,11.3,6.216666666666667
1.77,-73.97887420654298,40.76105117797852,-73.95575714111328,40.768226623535156,12.36,9.5
0.9,-73.9732666015625,40.743919372558594,-73.96515655517578,40.75495910644531,7.8,3.25
1.1,-74.00202178955078,40.71521759033203,-74.00958251953125,40.70599365234375,10.55,7.95
0.8,-74.0010223388672,40.74181747436523,-73.99153900146483,40.73532485961913,9.35,6.866666666666666
3.6,-73.95948791503906,40.76726150512695,-74.00345611572266,40.74752426147461,30.35,38.666666666666664
1.5,-73.97560882568358,40.79182815551758,-73.98397827148438,40.7740364074707,10.3,10.266666666666667
0.4,-73.96868896484375,40.763938903808594,-73.9651107788086,40.7691650390625,6.8,3.1333333333333333
0.8,-73.98339080810547,40.734336853027344,-73.99320220947266,40.72960662841797,8.8,9.333333333333334
0.6,-73.98916625976562,40.75756454467773,-73.98240661621094,40.76519775390625,6.8,4.516666666666667
0.48,-73.97254943847656,40.79397964477539,-73.96753692626955,40.78802108764648,6.8,5.2
22.66,-73.78466796875,40.648597717285156,-73.98529815673827,40.71422958374024,52.8,47.43333333333333
1.5,-73.98360443115234,40.76046371459961,-73.99771118164062,40.741226196289055,11.76,7.9
0.62,-73.9902801513672,40.75102996826172,-73.98017883300781,40.74710083007813,7.56,4.016666666666667
1.53,-73.99285888671875,40.74981689453125,-73.98502349853516,40.74245834350585,13.3,13.583333333333334
1.19,-73.98992919921875,40.772857666015625,-73.975341796875,40.777015686035156,10.38,6.016666666666667
3.36,-74.00765991210938,40.7409782409668,-73.99845123291014,40.72623062133789,19.8,27.466666666666665
4.25,-73.9783706665039,40.77310562133789,-73.95751953125,40.77529525756836,23.76,24.583333333333332
6.53,-73.96627807617188,40.77391815185547,-73.98690795898438,40.7144889831543,39.12,46.35
1.03,-73.9871368408203,40.73908996582031,-74.0010757446289,40.73675537109375,12.36,11.5
1.1,-73.97393798828125,40.75161361694336,-73.97306823730467,40.76144790649415,14.3,19.416666666666668
2.0,-73.98477935791014,40.77425003051758,-73.96160125732422,40.77442169189453,13.55,11.1
5.9,-73.94371795654298,40.74037170410156,-74.02002716064453,40.77166748046875,75.0,30.266666666666666
0.53,-73.95269775390625,40.78353118896485,-73.95924377441406,40.781009674072266,6.8,3.033333333333333
3.35,-73.98979949951173,40.75886917114258,-73.9532470703125,40.77431869506836,21.96,22.733333333333334
0.89,-74.00261688232422,40.72650146484375,-74.0082473754883,40.71683883666992,8.16,3.8666666666666667
5.18,-74.01019287109375,40.70489883422852,-73.98857879638672,40.75926971435547,27.96,27.516666666666666
1.3,-74.00201416015625,40.74044036865234,-73.99331665039062,40.728042602539055,9.8,10.05
1.3,-73.99575805664062,40.76443862915039,-73.97453308105469,40.75543975830078,12.3,15.833333333333334
10.8,-73.86361694335938,40.769832611083984,-73.98287200927734,40.72975540161133,42.35,30.466666666666665
13.8,-73.87080383300781,40.773601531982415,-74.0147705078125,40.716960906982415,50.16,34.81666666666667
2.6,-73.9913330078125,40.74959945678711,-73.97574615478516,40.72517395019531,11.8,18.816666666666666
1.59,-73.99156188964845,40.75006866455078,-73.97786712646483,40.7635612487793,11.3,11.85
2.6,-73.95380401611328,40.77958679199219,-73.98115539550781,40.75793838500977,21.3,25.083333333333332
1.81,-73.9822998046875,40.77545166015625,-73.96713256835938,40.79849624633789,11.16,7.766666666666667
2.25,-73.95375061035155,40.782081604003906,-73.97427368164062,40.75357055664063,16.3,17.216666666666665
4.59,-73.96586608886719,40.771350860595696,-73.93986511230467,40.8245506286621,18.8,18.4
1.41,-73.98917388916014,40.74834442138672,-73.997314453125,40.76127243041992,13.5,12.633333333333333
0.9,-73.98712158203125,40.73279190063477,-73.9966812133789,40.72710037231445,7.8,6.883333333333334
1.19,-73.97824096679686,40.75255966186523,-73.98348999023438,40.73836898803711,11.16,8.4
5.11,-73.98667907714845,40.746280670166016,-74.00984191894531,40.70561981201172,22.0,17.95
2.52,-73.9574661254883,40.77030563354492,-73.98181915283203,40.74239349365234,16.3,21.883333333333333
1.86,-73.99116516113281,40.760520935058594,-73.97984313964845,40.74327087402344,14.76,14.45
0.0,-73.93904876708984,40.80509567260742,-73.9392318725586,40.80520629882813,4.3,0.2
0.3,-73.9554214477539,40.77934265136719,-73.95293426513672,40.77603149414063,5.8,3.3833333333333333
4.5,-74.0156707763672,40.71472930908203,-73.99691772460938,40.69098663330078,18.8,20.516666666666666
1.88,-73.95481872558594,40.7655143737793,-73.98017883300781,40.77051162719727,17.16,18.866666666666667
1.07,-73.97066497802734,40.78847885131836,-73.98053741455078,40.77511596679688,8.3,7.116666666666666
2.6,-73.97621154785155,40.74850845336913,-73.98268127441406,40.771644592285156,21.35,25.866666666666667
6.2,-73.96981811523438,40.75331115722656,-73.98680114746094,40.7021369934082,28.55,28.216666666666665
1.4,-73.97781372070312,40.74631881713867,-73.98818969726562,40.76413345336913,18.8,24.666666666666668
3.5,-74.00565338134766,40.750877380371094,-74.01446533203125,40.70321273803711,17.75,11.933333333333334
2.4,-74.0036849975586,40.72028732299805,-73.98626708984375,40.74759292602539,16.3,20.1
1.08,-73.97105407714845,40.798248291015625,-73.98057556152342,40.78487014770508,9.96,6.916666666666667
1.24,-73.9623489379883,40.77547073364258,-73.97366333007811,40.76419067382813,12.3,14.733333333333333
1.2,-73.96521759033203,40.76580047607422,-73.95042419433594,40.77101516723633,9.35,5.45
2.0,-73.98059844970702,40.73062515258789,-73.9680938720703,40.75564575195313,12.8,14.366666666666667
0.5,-73.9578399658203,40.76520919799805,-73.9561996459961,40.77204513549805,7.3,3.3
1.3,-73.94844818115234,40.8239631652832,-73.94110107421875,40.839263916015625,9.8,9.883333333333333
1.13,-73.97606658935547,40.740379333496094,-73.9955825805664,40.74898147583008,11.3,14.2
0.0,-73.97907257080078,40.90499114990234,-73.97907257080078,40.90499114990234,75.0,1.1
1.77,-73.98643493652342,40.73468399047852,-73.9689712524414,40.75580978393555,14.76,13.816666666666666
3.85,-73.96808624267578,40.76390838623047,-73.99687957763672,40.72027969360352,29.76,37.6
0.62,-73.99020385742188,40.73239517211913,-73.98426055908203,40.73541641235352,8.76,5.15
2.47,-73.9733123779297,40.764591217041016,-73.98271179199219,40.73554992675781,17.76,18.883333333333333
3.91,-73.9930191040039,40.74822998046875,-74.01596069335938,40.71110916137695,24.12,23.066666666666666
2.32,-74.00382232666014,40.74808883666992,-73.98291778564453,40.77592086791992,11.8,10.733333333333333
3.28,-74.00247192382812,40.74502182006836,-73.96469116210938,40.76388168334961,21.36,21.216666666666665
5.01,-73.98213195800781,40.763771057128906,-74.00592803955078,40.71495056152344,26.8,32.68333333333333
2.85,-73.99317932128906,40.74972152709961,-74.0095443725586,40.72360610961913,17.25,13.45
0.0,-73.98497772216798,40.75948715209961,-73.98579406738281,40.75718307495117,4.8,1.5
0.6,-73.97907257080078,40.76494598388672,-73.98480224609375,40.75950622558594,7.3,6.4
0.8,-74.00403594970702,40.72523498535156,-73.99596405029298,40.7336311340332,8.15,4.15
1.2,-73.99420166015625,40.75105667114258,-74.00627136230467,40.74038314819336,11.4,7.433333333333334
0.76,-74.00342559814453,40.72361373901367,-74.00592041015625,40.7330207824707,8.0,4.633333333333334
10.13,-73.87082672119139,40.77378845214844,-73.98303985595702,40.7842903137207,49.01,37.21666666666667
0.72,-73.95329284667969,40.77880096435547,-73.9432373046875,40.77706909179688,6.3,3.6666666666666665
0.59,-73.98759460449219,40.74980545043945,-73.97920227050781,40.749996185302734,8.19,3.716666666666667
0.8,-73.99650573730467,40.72968292236328,-73.99535369873048,40.72154998779297,7.3,5.55
3.0,-73.9459457397461,40.777507781982415,-73.97560119628906,40.75204086303711,18.8,20.416666666666668
0.8,-73.98554992675781,40.73157119750977,-73.98284149169923,40.72283554077149,7.8,6.35
3.51,-73.951904296875,40.76939010620117,-73.99761962890625,40.76192855834961,27.3,38.666666666666664
2.66,-73.98358154296875,40.72157287597656,-73.97561645507811,40.7513427734375,23.16,26.966666666666665
2.53,-73.97698211669923,40.7517967224121,-74.00399780273438,40.73144912719727,17.76,17.9
8.65,-73.87297058105469,40.774009704589844,-73.97258758544923,40.7559700012207,47.89,29.833333333333332
1.48,-73.97886657714845,40.75067901611328,-73.99165344238281,40.73772811889648,10.3,10.683333333333334
1.1,-74.00007629394531,40.74290466308594,-73.99010467529298,40.75736618041992,12.35,11.683333333333334
2.0,-74.0019302368164,40.74583053588867,-73.99763488769531,40.72633361816406,12.6,11.066666666666666
2.2,-73.98405456542969,40.73759078979492,-73.96916961669923,40.76409912109375,15.3,14.75
2.69,-73.98265838623048,40.73134231567383,-73.95799255371094,40.76519012451172,15.96,13.816666666666666
1.38,-73.95651245117188,40.77134704589844,-73.96974182128906,40.7564582824707,11.16,8.35
0.5,-74.00123596191406,40.72912216186523,-73.99420166015625,40.72457885742188,8.16,5.2
1.7,-73.9912567138672,40.750038146972656,-73.97935485839844,40.763919830322266,13.8,17.2
2.6,-73.97872924804686,40.734619140625,-73.96937561035155,40.76353454589844,19.3,21.833333333333332
1.8,-73.96284484863281,40.76445770263672,-73.97248077392578,40.7462272644043,13.3,10.166666666666666
1.9,-73.95199584960938,40.77802276611328,-73.97697448730467,40.77654266357422,11.8,12.5
0.65,-73.98556518554686,40.74458694458008,-73.97925567626955,40.75224304199219,8.16,3.7
0.87,-73.97471618652342,40.74217224121094,-73.97676086425781,40.75202178955078,10.8,11.966666666666667
1.1,-73.97251892089844,40.7605094909668,-73.98892974853516,40.75946044921875,17.8,26.933333333333334
1.33,-73.97521209716798,40.765541076660156,-73.98932647705078,40.76290893554688,11.8,13.816666666666666
1.22,-73.9781723022461,40.752628326416016,-73.9812774658203,40.74161911010742,10.56,7.883333333333334
1.27,-73.9734115600586,40.78703689575195,-73.95389556884766,40.77732849121094,11.16,7.75
8.6,-73.97582244873048,40.74890518188477,-73.92572784423827,40.7725715637207,36.13,19.966666666666665
0.7,-73.98206329345702,40.72800827026367,-73.98920440673827,40.73406982421875,7.55,3.6
3.8,-73.9873046875,40.765926361083984,-73.98971557617188,40.72580337524415,25.3,31.8
2.0,-74.0064697265625,40.73966979980469,-73.98612976074219,40.76235580444336,16.3,22.7
2.2,-74.0021743774414,40.729591369628906,-73.98229217529298,40.75691223144531,13.3,15.433333333333334
2.27,-74.00490570068358,40.737449645996094,-73.97842407226562,40.751373291015625,14.3,17.633333333333333
1.35,-74.0052261352539,40.75152587890625,-73.99445343017578,40.761192321777344,9.96,5.55
1.75,-73.9888916015625,40.758750915527344,-73.9656524658203,40.76274108886719,10.8,11.45
2.37,-73.99736022949219,40.73651885986328,-74.00289154052734,40.76042175292969,15.8,17.766666666666666
5.21,-74.01172637939453,40.70784759521485,-73.98918151855469,40.75898742675781,23.3,26.333333333333332
0.94,-73.99786376953125,40.73591995239258,-74.00212860107422,40.7452392578125,12.1,11.316666666666666
1.0,-73.98883056640625,40.75422286987305,-73.9896011352539,40.76454162597656,11.8,12.066666666666666
0.6,-73.98504638671875,40.7441635131836,-73.97855377197266,40.75150680541992,8.5,4.15
2.0,-73.984619140625,40.7442626953125,-73.9632110595703,40.75788497924805,13.55,11.25
0.8,-73.9662857055664,40.75373458862305,-73.97550964355469,40.75098419189453,12.05,9.65
2.49,-73.95170593261719,40.77812957763672,-73.95592498779298,40.8037223815918,13.56,9.383333333333333
0.89,-73.98049926757811,40.75122833251953,-73.97187042236328,40.76300048828125,9.8,10.933333333333334
0.81,-73.9903335571289,40.760986328125,-73.97942352294923,40.76150131225585,11.76,10.866666666666667
5.11,-73.99576568603516,40.74889373779297,-73.92634582519531,40.7580451965332,28.56,28.316666666666666
0.66,-73.99312591552734,40.73696517944336,-74.00035095214845,40.73526382446289,8.16,4.0
0.75,-73.9681167602539,40.76248168945313,-73.96260833740234,40.755760192871094,10.38,7.466666666666667
2.11,-73.95982360839844,40.779640197753906,-73.93946075439453,40.80517959594727,11.76,6.95
0.8,-74.00890350341797,40.71366500854492,-73.9986801147461,40.71516036987305,9.13,5.966666666666667
1.5,-73.96440887451173,40.77524185180664,-73.98206329345702,40.76921463012695,13.8,17.866666666666667
1.6,-73.98412322998048,40.73737716674805,-73.97553253173827,40.75446701049805,12.3,11.133333333333333
0.5,-73.98490142822266,40.73252487182617,-73.98965454101562,40.72584533691406,9.5,8.316666666666666
1.47,-73.97107696533203,40.75590515136719,-73.95526123046875,40.76876449584961,11.76,9.866666666666667
0.81,-73.99893188476562,40.72329330444336,-73.99017333984375,40.731204986572266,8.8,6.383333333333334
4.7,-73.98786926269531,40.760009765625,-73.98858642578125,40.71980667114258,29.76,32.86666666666667
5.12,-74.0032958984375,40.72735595703125,-73.95841217041014,40.77312850952149,27.3,30.283333333333335
1.7,-73.96277618408203,40.77412796020508,-73.98272705078125,40.77163696289063,17.8,25.566666666666666
0.5,-73.9874267578125,40.74086380004883,-73.97809600830078,40.73666763305664,7.8,7.116666666666666
2.6,-73.9623031616211,40.770355224609375,-73.9849853515625,40.7418212890625,21.96,26.7
3.0,-73.9834976196289,40.74439239501953,-73.9783935546875,40.77717971801758,17.3,22.483333333333334
2.1,-73.94659423828125,40.78084945678711,-73.93893432617188,40.80506134033203,13.5,8.75
0.7,-73.94600677490234,40.82131958007813,-73.94422912597656,40.82971954345703,6.8,4.166666666666667
0.89,-73.99890899658203,40.733795166015625,-73.99452209472656,40.72705078125,8.3,8.066666666666666
1.5,-73.993408203125,40.762298583984375,-73.98819732666014,40.77996063232422,9.96,6.183333333333334
3.1,-73.95496368408203,40.77746963500977,-73.97264862060547,40.74370193481445,18.36,16.516666666666666
7.04,-74.01011657714845,40.7122917175293,-73.96012878417969,40.76185607910156,32.76,26.483333333333334
0.69,-73.99565124511719,40.72645950317383,-73.98635864257811,40.726478576660156,8.55,6.133333333333334
3.57,-74.01702117919923,40.71089172363281,-73.99123382568358,40.74323272705078,19.56,16.283333333333335
1.4,-74.00579071044923,40.72542190551758,-74.0017852783203,40.73532485961913,9.8,9.016666666666667
0.6,-73.95978546142578,40.78220748901367,-73.95672607421875,40.7767333984375,8.16,4.8
2.3,-73.98306274414062,40.74711227416992,-73.99444580078125,40.76969909667969,19.75,20.916666666666668
0.39,-73.96324157714845,40.798866271972656,-73.96646881103516,40.79425048828125,5.3,1.3333333333333333
1.18,-73.98036193847656,40.76504135131836,-73.99112701416014,40.750465393066406,8.8,7.716666666666667
1.5,-73.98902893066406,40.776870727539055,-73.97361755371094,40.7647590637207,12.3,13.833333333333334
1.26,-73.99075317382812,40.75090026855469,-74.00021362304686,40.73508071899415,8.8,8.4
0.53,-73.9699478149414,40.76060104370117,-73.97477722167969,40.75411224365234,11.0,9.116666666666667
1.88,-73.99467468261719,40.74489212036133,-73.98963165283203,40.72585678100585,14.3,17.9
4.4,-73.96662139892578,40.75753021240234,-73.9544448852539,40.805023193359375,23.3,27.133333333333333
0.37,-73.99481201171875,40.72573852539063,-73.99072265625,40.72985076904297,8.8,1.9
1.37,-73.98468017578125,40.77482604980469,-73.9703826904297,40.785980224609375,11.0,6.6
4.7,-73.9784927368164,40.73675155639648,-73.93929290771484,40.79072952270508,17.3,13.366666666666667
0.85,-73.9861831665039,40.74069213867188,-73.99372863769531,40.74616622924805,9.96,7.95
1.51,-74.01007843017578,40.7204704284668,-74.01465606689453,40.70718002319336,10.3,6.983333333333333
3.4,-74.01358795166014,40.71478271484375,-74.00084686279298,40.761905670166016,14.8,13.383333333333333
0.94,-73.99082946777342,40.73486709594727,-73.987060546875,40.73639678955078,10.56,9.316666666666666
3.16,-73.94424438476562,40.775840759277344,-73.98223114013672,40.768333435058594,22.56,25.016666666666666
4.91,-73.98860931396483,40.71879959106445,-73.99069213867188,40.76626586914063,30.96,36.983333333333334
0.8,-73.98238372802734,40.76843643188477,-73.99188232421875,40.770423889160156,7.3,5.316666666666666
17.2,-73.78194427490234,40.64463806152344,-73.97071075439453,40.755760192871094,63.35,40.3
1.2,-74.0047836303711,40.742042541503906,-74.0008316040039,40.75534439086913,11.16,8.1
1.1,-74.0009536743164,40.7470817565918,-74.00301361083984,40.73121643066406,11.15,9.383333333333333
2.2,-73.98548126220702,40.73527908325195,-74.0068817138672,40.71952819824219,14.8,14.733333333333333
8.4,-73.8730926513672,40.77414321899415,-73.98069763183594,40.73794174194336,39.99,22.85
2.13,-73.95388793945312,40.77502822875977,-73.98184967041014,40.77592849731445,13.3,13.416666666666666
5.99,-74.0011215209961,40.677188873291016,-73.99388885498048,40.74924087524415,28.84,22.033333333333335
2.02,-73.97872161865234,40.77754974365234,-73.95646667480467,40.77816009521485,14.69,10.416666666666666
1.38,-73.99400329589844,40.75149154663085,-73.97908020019531,40.76292037963867,12.8,16.466666666666665
2.5,-73.9908218383789,40.71673583984375,-73.99309539794923,40.74285507202149,14.3,18.083333333333332
1.8,-73.97470092773438,40.749061584472656,-73.98445892333984,40.730445861816406,14.3,16.033333333333335
1.0,-73.98174285888672,40.76457977294922,-73.99095153808595,40.75560760498047,9.8,9.0
1.8,-73.99571990966798,40.75943374633789,-73.97138977050781,40.76325607299805,11.8,12.8
3.1,-73.97513580322266,40.76005935668945,-73.96721649169923,40.79342269897461,13.8,12.716666666666667
1.27,-73.99945068359375,40.72675323486328,-73.98643493652342,40.7347412109375,11.62,8.233333333333333
0.5,-73.98828887939453,40.73735046386719,-73.99110412597656,40.73154067993164,6.3,4.216666666666667
0.87,-73.94744110107422,40.77967071533203,-73.95907592773438,40.780948638916016,9.96,7.183333333333334
1.0,-73.99528503417969,40.744983673095696,-74.00589752197266,40.73454666137695,8.3,5.166666666666667
0.98,-73.96052551269531,40.78139877319336,-73.96439361572266,40.770416259765625,8.76,4.416666666666667
0.79,-73.9766082763672,40.765789031982415,-73.98219299316406,40.77501678466797,10.56,9.083333333333334
1.24,-73.97610473632812,40.78480529785156,-73.95933532714845,40.776126861572266,9.96,5.916666666666667
2.3,-73.98448944091797,40.74573135375977,-73.99787139892578,40.7196159362793,17.85,16.866666666666667
1.2,-73.95587921142578,40.77983093261719,-73.95684814453125,40.76672744750977,11.75,9.866666666666667
1.1,-73.97044372558594,40.76416778564453,-73.9589614868164,40.77769470214844,8.3,7.183333333333334
0.8,-73.96485900878906,40.75960540771485,-73.97518157958984,40.76520538330078,14.15,15.2
1.7,-74.01506042480467,40.70902633666992,-74.00579833984375,40.7263298034668,12.3,9.683333333333334
7.0,-74.0126724243164,40.70225143432617,-73.97722625732422,40.78873062133789,27.3,23.0
0.5,-73.98653411865234,40.756492614746094,-73.99071502685547,40.75092697143555,6.95,3.433333333333333
0.83,-73.9799270629883,40.742988586425774,-73.98258972167969,40.751800537109375,10.56,9.266666666666667
1.76,-73.98238372802734,40.74266052246094,-73.9955825805664,40.73699569702149,18.96,21.4
1.45,-73.98856353759766,40.742919921875,-74.00431060791014,40.728511810302734,13.56,12.683333333333334
2.9,-73.99713897705078,40.74700546264648,-74.01461791992188,40.714031219482415,20.5,19.05
0.8,-73.97056579589844,40.75577163696289,-73.964111328125,40.76134872436523,10.3,8.666666666666666
1.3,-73.98918914794923,40.75311279296875,-73.99076080322266,40.73977279663085,9.95,6.166666666666667
0.8,-73.97023773193358,40.76478576660156,-73.96172332763672,40.770450592041016,8.8,4.883333333333334
1.33,-73.97705078125,40.77988052368164,-73.97531890869139,40.79340362548828,8.3,6.116666666666666
0.82,-73.9984130859375,40.71192169189453,-74.00987243652342,40.70941925048828,7.8,6.283333333333333
5.83,-74.00052642822266,40.708438873291016,-73.98651885986328,40.757488250732415,31.8,40.016666666666666
0.6,-73.94676208496094,40.77218246459961,-73.95591735839844,40.7724838256836,7.55,5.3
1.1,-73.9825668334961,40.77027893066406,-73.9762191772461,40.7811279296875,9.95,6.433333333333334
1.4,-73.99263763427734,40.76339721679688,-73.98286437988281,40.75072860717773,16.3,14.85
0.6,-74.00455474853516,40.728309631347656,-73.99817657470702,40.73457336425781,6.3,4.316666666666666
2.3,-74.00758361816406,40.7408332824707,-73.98318481445312,40.7223014831543,18.3,24.3
